id_student,code_module,code_presentation,sum_click,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,final_result
2482994,BBB,2014B,291,F,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Withdrawn
2482994,BBB,2014J,15,F,South Region,Lower Than A Level,90-100%,0-35,1,60,N,Fail
2483179,BBB,2013B,3793,F,Wales,Lower Than A Level,40-50%,0-35,0,60,N,Distinction
2483382,CCC,2014J,294,F,Scotland,A Level or Equivalent,30-40%,0-35,0,60,Y,Withdrawn
2483568,BBB,2013B,1881,F,South East Region,A Level or Equivalent,50-60%,35-55,0,120,N,Pass
2484189,EEE,2014J,154,M,Scotland,Lower Than A Level,60-70%,0-35,0,60,N,Withdrawn
2484726,DDD,2014J,2221,F,South Region,HE Qualification,90-100%,35-55,0,60,N,Pass
2485582,DDD,2013J,4723,M,South West Region,Lower Than A Level,40-50%,35-55,0,60,N,Distinction
2485655,CCC,2014J,500,M,East Anglian Region,HE Qualification,20-30%,0-35,0,30,N,Withdrawn
2485655,EEE,2013J,8085,M,East Anglian Region,HE Qualification,20-30%,0-35,0,30,N,Distinction
2486127,AAA,2013J,1690,F,East Anglian Region,HE Qualification,90-100%,0-35,0,120,N,Pass
2486159,BBB,2014J,573,F,Wales,A Level or Equivalent,20-30%,35-55,1,60,N,Pass
2486769,CCC,2014B,1108,M,London Region,HE Qualification,0-10%,35-55,0,90,N,Fail
2486769,DDD,2013J,777,M,London Region,HE Qualification,0-10%,35-55,0,90,N,Fail
2486930,FFF,2014J,1605,M,East Midlands Region,HE Qualification,10-20,35-55,0,90,N,Pass
2487430,BBB,2014J,440,F,Wales,A Level or Equivalent,10-20,0-35,0,60,N,Pass
2487541,BBB,2013B,1914,F,London Region,HE Qualification,50-60%,35-55,0,60,N,Distinction
2487573,BBB,2014J,1857,F,South East Region,Lower Than A Level,90-100%,35-55,0,150,N,Pass
2487785,BBB,2014B,787,F,Ireland,Lower Than A Level,80-90%,0-35,1,120,N,Pass
2487982,FFF,2013J,14807,M,South East Region,HE Qualification,30-40%,35-55,4,60,N,Pass
2487990,EEE,2013J,1639,M,North Region,Post Graduate Qualification,?,0-35,0,90,N,Pass
2488251,FFF,2013B,2590,M,East Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Pass
2488382,CCC,2014B,1133,F,Scotland,HE Qualification,50-60%,0-35,0,30,N,Pass
2488713,CCC,2014B,290,M,North Western Region,HE Qualification,60-70%,35-55,0,30,N,Withdrawn
2488965,DDD,2014J,39,M,South East Region,HE Qualification,50-60%,0-35,0,60,N,Withdrawn
2492219,FFF,2014B,3029,M,London Region,HE Qualification,20-30%,35-55,0,60,N,Pass
2492787,FFF,2014B,2275,M,North Western Region,Lower Than A Level,30-40%,0-35,3,60,N,Distinction
2492827,EEE,2014B,980,M,Wales,A Level or Equivalent,60-70%,0-35,0,60,N,Pass
2493107,CCC,2014B,101,F,North Western Region,Lower Than A Level,0-10%,35-55,0,90,Y,Withdrawn
2494258,BBB,2014J,340,F,East Anglian Region,A Level or Equivalent,10-20,0-35,1,60,N,Pass
2494306,DDD,2014J,593,M,Wales,A Level or Equivalent,70-80%,35-55,0,90,N,Pass
2494338,FFF,2014B,279,M,North Western Region,Lower Than A Level,30-40%,35-55,0,60,Y,Withdrawn
2494507,CCC,2014B,664,M,Scotland,HE Qualification,80-90%,0-35,0,30,N,Pass
2494700,AAA,2014J,3527,M,Yorkshire Region,HE Qualification,70-80%,0-35,0,60,N,Pass
2494999,DDD,2013J,1046,F,North Region,Lower Than A Level,?,0-35,0,60,N,Fail
2495139,DDD,2014B,105,F,Wales,Lower Than A Level,20-30%,0-35,0,120,N,Fail
2495352,DDD,2013J,310,M,Ireland,Lower Than A Level,30-40%,35-55,0,60,N,Fail
2496748,FFF,2013B,3667,F,East Midlands Region,A Level or Equivalent,60-70%,35-55,1,120,N,Pass
2497090,FFF,2014J,46,M,North Region,A Level or Equivalent,60-70%,0-35,0,120,N,Withdrawn
2497189,BBB,2014J,23,F,Scotland,A Level or Equivalent,30-40%,0-35,1,120,Y,Withdrawn
2497624,BBB,2014J,1766,F,Scotland,Lower Than A Level,60-70%,35-55,0,120,Y,Pass
2498139,GGG,2013J,1083,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,30,Y,Distinction
2498299,BBB,2013B,1669,F,Wales,A Level or Equivalent,30-40%,0-35,1,120,N,Distinction
2498388,CCC,2014B,1100,F,North Region,Lower Than A Level,?,0-35,0,30,Y,Pass
2498388,DDD,2013B,367,F,North Region,Lower Than A Level,?,0-35,0,60,Y,Pass
2498614,EEE,2014J,781,M,North Western Region,HE Qualification,40-50%,35-55,0,30,N,Withdrawn
2498700,AAA,2013J,2864,F,North Western Region,Lower Than A Level,40-50%,0-35,0,240,N,Pass
2499307,DDD,2013B,1214,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,N,Fail
2499307,FFF,2014J,3091,M,East Anglian Region,A Level or Equivalent,60-70%,0-35,1,60,N,Pass
2499525,DDD,2014J,2222,F,South West Region,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
2499779,CCC,2014J,1156,F,West Midlands Region,HE Qualification,20-30%,35-55,0,30,N,Fail
2499949,FFF,2013J,125,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,210,N,Withdrawn
2500064,CCC,2014J,635,M,South East Region,Lower Than A Level,40-50%,0-35,0,120,N,Fail
2500149,FFF,2013J,3812,M,Scotland,Lower Than A Level,30-40%,35-55,0,90,N,Pass
2500258,AAA,2014J,2403,F,North Western Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
2501479,DDD,2013B,855,M,Scotland,HE Qualification,40-50%,35-55,0,60,N,Fail
2501578,DDD,2013J,31,F,Wales,A Level or Equivalent,70-80%,0-35,0,60,N,Withdrawn
2501768,DDD,2013B,2234,F,East Midlands Region,Lower Than A Level,10-20,35-55,1,120,N,Pass
2502127,BBB,2014B,3305,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,60,N,Distinction
2502504,DDD,2013B,796,F,South East Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
2502516,DDD,2014B,2936,F,South West Region,A Level or Equivalent,60-70%,0-35,0,60,N,Distinction
2502707,DDD,2013B,790,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,90,N,Withdrawn
2502707,DDD,2014B,385,M,Yorkshire Region,A Level or Equivalent,40-50%,0-35,2,130,N,Withdrawn
2503063,CCC,2014B,619,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
2503063,FFF,2013J,3306,M,East Midlands Region,A Level or Equivalent,10-20,0-35,0,90,N,Pass
2503273,DDD,2014B,8105,M,Wales,Lower Than A Level,10-20,35-55,0,60,N,Pass
2503799,FFF,2014B,2124,M,London Region,A Level or Equivalent,10-20,35-55,0,90,N,Fail
2504129,FFF,2014J,336,F,South West Region,Lower Than A Level,0-10%,0-35,0,120,N,Fail
2505058,FFF,2014J,187,M,South Region,A Level or Equivalent,10-20,0-35,0,60,N,Fail
2505299,EEE,2013J,2352,M,Scotland,A Level or Equivalent,30-40%,0-35,0,60,N,Pass
2505389,DDD,2013J,22,M,West Midlands Region,A Level or Equivalent,20-30%,0-35,0,60,N,Withdrawn
2505501,DDD,2013B,143,M,East Midlands Region,HE Qualification,60-70%,35-55,0,180,N,Pass
2505859,DDD,2013J,1643,M,North Region,HE Qualification,?,35-55,0,60,N,Pass
2507271,FFF,2013B,1745,M,South West Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
2507842,AAA,2014J,1204,F,North Western Region,A Level or Equivalent,90-100%,35-55,0,60,N,Withdrawn
2507993,DDD,2014J,1055,M,South West Region,HE Qualification,30-40%,35-55,0,60,N,Pass
2508153,GGG,2014J,598,F,East Midlands Region,Lower Than A Level,10-20,0-35,0,30,N,Pass
2508403,FFF,2013B,2289,F,South East Region,Lower Than A Level,40-50%,35-55,0,75,Y,Withdrawn
2508785,DDD,2013B,723,F,South Region,Lower Than A Level,80-90%,0-35,3,130,N,Fail
2509321,DDD,2014J,718,M,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
2509639,AAA,2014J,1227,M,West Midlands Region,A Level or Equivalent,80-90%,0-35,0,90,N,Pass
2510414,BBB,2013J,159,M,London Region,Lower Than A Level,0-10%,35-55,0,60,N,Fail
2510667,FFF,2013B,5838,M,West Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,N,Pass
2511519,BBB,2014J,1156,F,Ireland,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction
2511859,GGG,2013J,959,F,London Region,Lower Than A Level,30-40%,35-55,0,60,Y,Pass
2512392,BBB,2013B,2389,F,Wales,Lower Than A Level,90-100%,35-55,0,120,N,Withdrawn
2512392,BBB,2013J,1715,F,Wales,Lower Than A Level,90-100%,35-55,1,60,N,Pass
2513245,DDD,2013B,1088,M,North Western Region,Lower Than A Level,20-30%,0-35,0,120,N,Pass
2513333,EEE,2013J,468,M,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
2513954,BBB,2014B,2762,F,South East Region,Lower Than A Level,60-70%,35-55,0,60,N,Distinction
2513997,CCC,2014B,274,M,London Region,HE Qualification,50-60%,55<=,0,60,N,Fail
2514044,BBB,2014B,555,F,North Western Region,Lower Than A Level,20-30%,35-55,0,150,N,Pass
2514368,AAA,2014J,377,M,West Midlands Region,A Level or Equivalent,50-60%,35-55,0,60,N,Distinction
2514379,BBB,2013J,215,F,East Anglian Region,Lower Than A Level,70-80%,0-35,0,60,N,Fail
2514431,FFF,2013B,6880,M,East Midlands Region,A Level or Equivalent,20-30%,0-35,0,160,N,Pass
2514898,AAA,2014J,1828,F,East Anglian Region,Lower Than A Level,90-100%,35-55,0,60,N,Pass
2514949,FFF,2013B,6034,M,East Anglian Region,Lower Than A Level,10-20,35-55,1,60,N,Fail
2516163,FFF,2014B,4150,M,West Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Distinction
2516497,DDD,2014B,40,M,Wales,A Level or Equivalent,50-60%,0-35,0,60,N,Fail
2516503,AAA,2013J,3070,M,South East Region,HE Qualification,40-50%,35-55,0,60,N,Pass
2516931,GGG,2013J,209,F,South West Region,A Level or Equivalent,50-60%,0-35,0,30,N,Fail
2516939,DDD,2014J,898,M,Scotland,Post Graduate Qualification,90-100%,35-55,0,60,N,Distinction
2517387,DDD,2014J,369,F,East Anglian Region,Lower Than A Level,90-100%,0-35,0,120,N,Withdrawn
2517389,CCC,2014J,508,M,London Region,A Level or Equivalent,90-100%,0-35,0,120,N,Pass
2517778,CCC,2014B,370,F,North Western Region,Lower Than A Level,20-30%,0-35,0,150,N,Withdrawn
2517826,DDD,2013B,59,F,Yorkshire Region,HE Qualification,50-60%,35-55,0,120,N,Withdrawn
2517864,BBB,2013B,480,F,South West Region,HE Qualification,30-40%,35-55,0,210,N,Pass
2518069,AAA,2013J,1617,M,East Midlands Region,A Level or Equivalent,90-100%,0-35,0,60,N,Pass
2518589,BBB,2013J,7,M,London Region,Lower Than A Level,40-50%,0-35,0,120,N,Withdrawn
2518617,DDD,2013B,413,M,East Anglian Region,Lower Than A Level,40-50%,0-35,0,60,N,Fail
2518653,BBB,2013B,670,F,Wales,A Level or Equivalent,40-50%,0-35,0,120,N,Distinction
2519138,FFF,2014J,4393,M,South Region,A Level or Equivalent,70-80%,35-55,0,90,N,Pass
2519622,DDD,2014B,1888,F,South West Region,Lower Than A Level,40-50%,35-55,1,60,N,Withdrawn
2519972,GGG,2013J,817,F,West Midlands Region,Lower Than A Level,80-90%,0-35,0,30,N,Fail
2520067,EEE,2014B,641,F,Yorkshire Region,A Level or Equivalent,0-10%,0-35,0,180,Y,Withdrawn
2520290,BBB,2014J,4020,F,Scotland,A Level or Equivalent,30-40%,35-55,0,60,N,Pass
2520539,CCC,2014J,1968,M,South West Region,A Level or Equivalent,50-60%,35-55,0,110,N,Pass
2520649,BBB,2014J,544,F,Ireland,Lower Than A Level,80-90%,35-55,0,60,N,Pass
2520868,DDD,2013J,990,F,Yorkshire Region,Lower Than A Level,80-90%,0-35,0,120,N,Pass
2521459,AAA,2013J,1078,F,London Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
2521655,FFF,2013B,9118,M,East Anglian Region,A Level or Equivalent,10-20,0-35,0,60,Y,Pass
2521745,BBB,2013B,198,F,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
2521837,DDD,2014B,30,F,London Region,A Level or Equivalent,20-30%,35-55,0,60,N,Withdrawn
2521865,AAA,2014J,3945,F,South Region,A Level or Equivalent,50-60%,35-55,0,60,Y,Pass
2522093,BBB,2013B,8808,F,Scotland,HE Qualification,70-80%,0-35,0,120,N,Distinction
2522335,FFF,2013B,1257,M,Scotland,A Level or Equivalent,80-90%,0-35,1,60,N,Distinction
2522927,AAA,2014J,4477,F,South West Region,A Level or Equivalent,60-70%,35-55,0,60,N,Pass
2522932,CCC,2014B,1837,F,Scotland,HE Qualification,20-30%,0-35,0,150,N,Withdrawn
2522932,CCC,2014J,369,F,Scotland,HE Qualification,20-30%,0-35,1,210,N,Fail
2522932,DDD,2013J,3777,F,Scotland,HE Qualification,20-30%,0-35,0,90,N,Fail
2523035,FFF,2013J,1300,M,North Region,A Level or Equivalent,0-10%,35-55,0,90,N,Pass
2523146,DDD,2013B,577,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Withdrawn
2523146,DDD,2014B,66,M,East Midlands Region,A Level or Equivalent,80-90%,35-55,2,120,N,Fail
2523350,BBB,2014B,789,F,West Midlands Region,HE Qualification,90-100%,35-55,0,60,N,Pass
2523430,BBB,2014B,343,F,London Region,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
2523736,AAA,2013J,470,M,North Western Region,A Level or Equivalent,20-30%,55<=,0,120,N,Pass
2523751,FFF,2013J,701,M,London Region,A Level or Equivalent,80-90%,35-55,0,60,N,Withdrawn
2523915,FFF,2014B,1268,M,Yorkshire Region,HE Qualification,40-50%,0-35,1,120,N,Pass
2523989,BBB,2014B,151,F,East Anglian Region,Lower Than A Level,50-60%,0-35,0,120,N,Pass
2524127,BBB,2013B,238,F,East Anglian Region,Lower Than A Level,10-20,0-35,2,120,N,Pass
2524295,BBB,2014B,57,F,London Region,HE Qualification,50-60%,35-55,0,60,N,Pass
2524572,FFF,2013J,1754,M,South East Region,A Level or Equivalent,60-70%,35-55,0,90,Y,Withdrawn
2525062,FFF,2013B,2897,M,South Region,Lower Than A Level,90-100%,0-35,0,60,N,Distinction
2525633,FFF,2014B,328,F,East Anglian Region,A Level or Equivalent,60-70%,0-35,0,60,Y,Withdrawn
2525964,DDD,2014J,1640,M,South Region,A Level or Equivalent,40-50%,0-35,0,60,N,Pass
2526483,DDD,2013B,222,M,Scotland,Lower Than A Level,20-30%,35-55,0,60,Y,Fail
2526485,GGG,2014B,1331,F,West Midlands Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass
2526493,CCC,2014B,1640,F,Scotland,A Level or Equivalent,0-10%,35-55,0,60,N,Distinction
2526537,FFF,2013J,1520,F,London Region,Lower Than A Level,10-20,35-55,0,60,N,Withdrawn
2526784,BBB,2014B,962,F,South West Region,Lower Than A Level,20-30%,0-35,0,60,N,Pass
2527066,DDD,2014J,1349,M,East Midlands Region,HE Qualification,10-20,0-35,1,60,N,Pass
2527077,DDD,2014B,1190,F,Scotland,HE Qualification,60-70%,35-55,0,60,N,Fail
2528352,BBB,2013J,105,F,West Midlands Region,Lower Than A Level,10-20,0-35,2,60,N,Fail
2528966,BBB,2013B,446,F,North Western Region,A Level or Equivalent,10-20,35-55,1,120,Y,Pass
2529052,FFF,2014J,323,F,East Midlands Region,Lower Than A Level,30-40%,0-35,0,90,N,Fail
2529279,AAA,2013J,1189,F,North Western Region,HE Qualification,60-70%,35-55,0,60,N,Pass
2529306,BBB,2013J,269,F,London Region,No Formal quals,50-60%,0-35,1,60,N,Fail
2529419,FFF,2014J,3668,M,West Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Pass
2529663,CCC,2014B,795,F,Wales,A Level or Equivalent,40-50%,35-55,0,30,N,Pass
2530976,FFF,2014J,1384,M,East Midlands Region,HE Qualification,20-30%,35-55,0,90,N,Pass
2531031,BBB,2013B,1865,F,East Anglian Region,Lower Than A Level,10-20,35-55,0,120,N,Pass
2531298,DDD,2013B,295,F,North Western Region,A Level or Equivalent,0-10%,35-55,0,120,N,Fail
2532302,AAA,2013J,1216,F,East Anglian Region,A Level or Equivalent,80-90%,0-35,0,60,N,Pass
2532320,FFF,2013B,13769,M,South Region,A Level or Equivalent,30-40%,0-35,0,60,N,Distinction
2532322,DDD,2013B,439,M,South Region,A Level or Equivalent,90-100%,35-55,0,90,Y,Pass
2532323,FFF,2013B,2409,M,East Anglian Region,A Level or Equivalent,40-50%,35-55,1,150,N,Pass
2532643,BBB,2014B,275,F,South West Region,A Level or Equivalent,40-50%,35-55,0,60,N,Fail
2532647,BBB,2013J,251,F,Scotland,Lower Than A Level,40-50%,0-35,0,60,N,Fail
2532652,FFF,2013B,259,M,Ireland,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
2532785,FFF,2014B,4526,F,Yorkshire Region,A Level or Equivalent,40-50%,0-35,0,60,N,Distinction
2532840,FFF,2013B,806,M,Ireland,A Level or Equivalent,70-80%,35-55,1,120,N,Withdrawn
2533195,GGG,2014J,755,F,South East Region,Lower Than A Level,10-20,0-35,0,30,N,Pass
2533297,DDD,2014B,403,M,South Region,HE Qualification,90-100%,35-55,1,60,N,Fail
2533383,EEE,2014J,1438,M,South Region,HE Qualification,60-70%,35-55,0,30,N,Pass
2533391,BBB,2014B,2015,M,South West Region,Lower Than A Level,70-80%,35-55,0,60,N,Distinction
2533407,GGG,2014B,1187,F,East Midlands Region,HE Qualification,20-30%,35-55,0,30,N,Pass
2533504,FFF,2013B,6824,M,South East Region,HE Qualification,90-100%,35-55,1,120,N,Distinction
2533590,DDD,2014B,32,M,East Midlands Region,A Level or Equivalent,80-90%,0-35,0,60,N,Fail
2533609,DDD,2014J,277,M,Wales,HE Qualification,10-20,35-55,0,60,N,Withdrawn
2533650,CCC,2014J,111,F,South West Region,Lower Than A Level,60-70%,0-35,0,60,N,Fail
2534165,FFF,2013J,4993,M,South East Region,HE Qualification,90-100%,35-55,1,120,N,Pass
2534954,BBB,2014B,4139,F,Wales,Lower Than A Level,0-10%,35-55,3,60,Y,Pass
2535160,FFF,2014J,45,F,Scotland,A Level or Equivalent,50-60%,35-55,0,60,N,Fail
2535666,EEE,2014J,7000,M,West Midlands Region,Lower Than A Level,50-60%,35-55,0,60,N,Pass
2535788,BBB,2013B,1499,F,Yorkshire Region,A Level or Equivalent,10-20,35-55,2,60,N,Fail
2536214,DDD,2013B,386,F,South West Region,Lower Than A Level,50-60%,0-35,1,120,Y,Fail
2536991,AAA,2013J,1080,M,South Region,HE Qualification,90-100%,55<=,0,60,N,Distinction
2537695,DDD,2013B,954,M,London Region,HE Qualification,20-30%,0-35,0,60,N,Distinction
2537777,FFF,2014J,3734,M,West Midlands Region,Lower Than A Level,10-20,0-35,1,120,Y,Fail
2537898,EEE,2013J,1108,M,South Region,Lower Than A Level,90-100%,35-55,0,30,N,Pass
2537934,BBB,2014J,156,M,East Anglian Region,HE Qualification,90-100%,55<=,0,120,N,Fail
2538123,BBB,2014B,84,F,East Midlands Region,Lower Than A Level,0-10%,0-35,0,60,N,Withdrawn
2538792,EEE,2014J,691,M,South Region,A Level or Equivalent,50-60%,0-35,0,60,Y,Pass
2539092,DDD,2013J,44,M,Scotland,Lower Than A Level,10-20,0-35,1,60,N,Fail
2539641,BBB,2014B,125,M,London Region,Lower Than A Level,10-20,0-35,0,120,N,Pass
2539666,FFF,2013J,114,M,South West Region,Lower Than A Level,10-20,0-35,0,60,Y,Fail
2539858,BBB,2013J,2444,M,South West Region,A Level or Equivalent,20-30%,35-55,0,180,N,Distinction
2540168,AAA,2014J,919,F,East Midlands Region,HE Qualification,70-80%,35-55,0,60,N,Withdrawn
2540195,DDD,2013J,747,M,South Region,HE Qualification,90-100%,0-35,1,90,N,Fail
2540362,BBB,2013B,315,F,North Western Region,HE Qualification,50-60%,35-55,0,120,N,Fail
2540424,FFF,2013J,115,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,120,N,Withdrawn
2540424,FFF,2014B,158,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,1,120,N,Withdrawn
2540450,GGG,2013J,19,M,London Region,A Level or Equivalent,40-50%,35-55,0,30,N,Fail
2540724,BBB,2013J,1250,M,South Region,HE Qualification,40-50%,35-55,1,180,N,Distinction
2540746,BBB,2013B,38,F,West Midlands Region,Lower Than A Level,10-20,0-35,0,60,N,Withdrawn
2540871,FFF,2014J,2177,M,North Western Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
2540922,DDD,2013B,1300,M,North Western Region,A Level or Equivalent,20-30%,0-35,3,120,N,Pass
2541120,BBB,2013B,487,F,South Region,A Level or Equivalent,30-40%,35-55,0,60,N,Distinction
2541388,BBB,2014B,1486,F,East Midlands Region,Lower Than A Level,60-70%,0-35,0,60,N,Pass
2541992,EEE,2013J,385,M,Wales,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
2542116,DDD,2014J,1275,M,Scotland,HE Qualification,0-10%,35-55,0,60,N,Pass
2542182,EEE,2014J,1233,M,South West Region,A Level or Equivalent,20-30%,0-35,0,60,N,Pass
2542209,FFF,2014J,3849,M,Yorkshire Region,Lower Than A Level,30-40%,35-55,0,150,N,Fail
2542291,GGG,2013J,523,F,East Anglian Region,A Level or Equivalent,80-90%,35-55,0,30,N,Pass
2542310,BBB,2014J,127,F,London Region,Lower Than A Level,40-50%,0-35,2,60,N,Fail
2542342,GGG,2013J,22,F,North Region,Lower Than A Level,10-20,0-35,0,30,N,Fail
2542431,FFF,2013J,1355,M,East Midlands Region,A Level or Equivalent,30-40%,0-35,0,90,N,Pass
2542645,EEE,2013J,432,M,South West Region,A Level or Equivalent,20-30%,0-35,0,30,N,Fail
2542724,AAA,2013J,228,F,West Midlands Region,Lower Than A Level,40-50%,0-35,0,60,N,Withdrawn
2542803,DDD,2013J,510,M,Wales,A Level or Equivalent,30-40%,0-35,0,60,N,Withdrawn
2542803,DDD,2014J,116,M,Wales,A Level or Equivalent,30-40%,35-55,1,60,N,Withdrawn
2543208,FFF,2013J,3601,M,Yorkshire Region,Lower Than A Level,10-20,0-35,0,60,N,Pass
2543267,DDD,2013B,1917,M,South Region,Lower Than A Level,40-50%,35-55,0,60,N,Fail
2543600,DDD,2013B,1745,M,North Western Region,Lower Than A Level,40-50%,35-55,1,120,Y,Pass
2543637,FFF,2014B,561,M,Yorkshire Region,Lower Than A Level,0-10%,0-35,0,60,N,Fail
2544448,BBB,2013J,425,F,Wales,Lower Than A Level,0-10%,0-35,0,60,N,Fail
2544643,FFF,2014J,6152,F,South Region,A Level or Equivalent,50-60%,0-35,0,120,N,Distinction
2544678,DDD,2014B,205,M,London Region,Lower Than A Level,70-80%,0-35,0,60,Y,Withdrawn
2544678,DDD,2014J,148,M,London Region,Lower Than A Level,70-80%,0-35,1,60,Y,Fail
2544766,FFF,2014J,1342,M,South West Region,HE Qualification,90-100%,35-55,0,60,N,Pass
2545047,BBB,2014J,1675,F,East Anglian Region,A Level or Equivalent,70-80%,0-35,0,120,N,Pass
2545113,CCC,2014B,3520,M,North Western Region,A Level or Equivalent,70-80%,35-55,0,30,N,Pass
2545113,DDD,2013B,1128,M,North Western Region,A Level or Equivalent,70-80%,35-55,1,60,N,Withdrawn
2545413,DDD,2014B,380,M,Yorkshire Region,HE Qualification,40-50%,35-55,0,60,N,Fail
2545488,BBB,2013J,464,F,North Western Region,Lower Than A Level,20-30%,35-55,1,60,N,Withdrawn
2545629,FFF,2014B,1443,F,East Midlands Region,A Level or Equivalent,0-10%,0-35,0,60,Y,Pass
2545923,FFF,2013J,4863,M,South West Region,HE Qualification,40-50%,35-55,0,90,N,Distinction
2546095,FFF,2013B,2055,M,North Region,A Level or Equivalent,?,0-35,2,150,N,Pass
2546315,FFF,2014J,3758,F,North Region,A Level or Equivalent,?,35-55,0,150,N,Distinction
2546445,AAA,2014J,2372,M,Scotland,HE Qualification,80-90%,55<=,0,60,N,Withdrawn
2546595,DDD,2014J,8,M,West Midlands Region,Lower Than A Level,30-40%,0-35,0,60,N,Withdrawn
2546763,GGG,2014B,18,F,North Western Region,A Level or Equivalent,0-10%,0-35,0,30,Y,Fail
2546792,DDD,2013B,82,M,North Western Region,Lower Than A Level,20-30%,0-35,0,60,N,Withdrawn
